activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
0,0.002533,0.40834,0.854416,0.001016,0.184655,0.031769
